,source_vendor_name,type,mid,wiki_url,result_vendor_name
2266,BANANATAG SYSTEMS INC ,OTHER,-,-,BANANATAG SYSTEMS INC
2267,GTT COMMUNICATION INC  ,OTHER,-,-,GTT COMMUNICATION INC
2268,Advokaadiburoo Derling OU ,PERSON,-,-,Advokaadiburoo Derling OU
2269,NATIONAL PORTRAIT GALLERY ,ORGANIZATION,/m/02mv9q,https://en.wikipedia.org/wiki/National_Portrait_Gallery_(United_States),NATIONAL PORTRAIT GALLERY
2270,Canon Business Center Nederland ,ORGANIZATION,-,-,Canon Business Center Nederland
2271,Danske Finance Oy ,ORGANIZATION,/g/11c1xc18g4,-,Danske Finance Oy
2272,Communicae Seedrelease Network S L  ,OTHER,-,-,Communicae Seedrelease Network SL
2273,ADP LLC ,ORGANIZATION,/m/04hshv,https://en.wikipedia.org/wiki/ADP_(company),ADP LLC
2274,Oscar Chiaradia Expo BV ,OTHER,-,-,Oscar Chiaradia Expo BV
2275,Kundecenter Politiken ,OTHER,-,-,Kundecenter Politiken
2276,Jauri Osmo ,PERSON,-,-,Jauri Osmo
2277,Dell Global B V  (Singapore Branch) ,ORGANIZATION,-,-,Dell Global BV
2278,INSIGHT EDUCATION SYSTEMS LLC ,ORGANIZATION,/g/11c5b8j4f3,-,INSIGHT EDUCATION SYSTEMS LLC
2279,DTB Sports Hospitality and Event ,EVENT,-,-,Event
2280,Swedish Chamber of Commerce in Hong Kong ,LOCATION,-,-,Swedish
2281,UAB Verslo projektu valdymas ,-,-,-,-
2282,Millistream Market Data AB ,OTHER,-,-,Millistream Market Data AB
2283,NEWFOUND RESEARCH LLC ,ORGANIZATION,/g/11cs63p3m0,-,NEWFOUND RESEARCH LLC
2284,IRA SOHN CONFERENCE FOUNDATION INC ,ORGANIZATION,/m/04n2dsm,https://en.wikipedia.org/wiki/Sohn_Conference_Foundation,IRA SOHN CONFERENCE FOUNDATION INC
2285,PRECISE PARKLINK INC  ,OTHER,-,-,PARKLINK INC
2286,ST JUDE CHILDREN'S RESEARCH HOSPITAL INC ,LOCATION,/m/049k80,https://en.wikipedia.org/wiki/St._Jude_Children's_Research_Hospital,ST JUDE CHILDREN'S RESEARCH HOSPITAL INC
2287,Rainmaker information ,OTHER,-,-,Rainmaker information
2288,VOYA FINANCIAL ADVISORS INC ,ORGANIZATION,-,-,VOYA FINANCIAL ADVISORS INC
2289,MICROSEMI FREQUENCY AND TIME CORPORATION ,OTHER,-,-,FREQUENCY
2290,Dr Ing  Konstantin Lenz ,PERSON,-,-,Ing Konstantin Lenz
2291,Flipperdoktorn AB ,OTHER,-,-,Flipperdoktorn AB
2292,ZEBRA SOFTWARE SOLUTIONS INC ,OTHER,-,-,ZEBRA SOFTWARE SOLUTIONS INC
2293,PERFORCE SOFTWARE INC ,OTHER,/m/0138mspk,https://en.wikipedia.org/wiki/Perforce,PERFORCE SOFTWARE INC
2294,JETBRAINS AMERICAS INC  ,ORGANIZATION,/m/045t30,https://en.wikipedia.org/wiki/JetBrains,JETBRAINS AMERICAS INC
2295,FOREXSTREET SL ,OTHER,/g/11hd4wng7w,-,FOREXSTREET SL
2296,JOHN HANCOCK LIFE INSURANCE COMPANY ,ORGANIZATION,/m/047kfj,https://en.wikipedia.org/wiki/John_Hancock_Financial,JOHN HANCOCK LIFE INSURANCE COMPANY
2297,EQS GROUP AG ,OTHER,/m/0fcdqzl,https://de.wikipedia.org/wiki/EQS_Group,EQS GROUP AG
2298,EXTREME REACH INC ,OTHER,/m/01265f3z,-,EXTREME REACH INC
2299,we Conect Global leaders GmbH ,PERSON,-,-,leaders
2300,Vose Software BVBA ,OTHER,-,-,Vose Software BVBA
2301,RIVERACE CORPORATION ,ORGANIZATION,/g/11dxpr8s5x,-,RIVERACE CORPORATION
2302,FENNECH FINANCIAL LIMITED ,ORGANIZATION,-,-,FENNECH
2303,Callmy LTD ,OTHER,/g/11dxq2mg8w,-,Callmy LTD
2304,FA Training and Consulting ,OTHER,-,-,FA Training
2305,Accu-map Inc  ,WORK_OF_ART,-,-,Accu-map
2306,PaP Polska Agencja Prasowa S A  ,-,-,-,-
2307,City Plaza OÃœ ,LOCATION,-,-,City Plaza OÃœ
2308,EA SPRY & CO INC ,ORGANIZATION,-,-,EA SPRY & CO INC
2309,DESIGN CUISINE ,OTHER,-,-,DESIGN CUISINE
2310,BSL Public Accounting Corporation ,ORGANIZATION,-,-,BSL Public Accounting Corporation
2311,Waterlogic Australia Pty Ltd ,ORGANIZATION,-,-,Waterlogic Australia Pty Ltd
2312,EMC Global Holdings Company ,ORGANIZATION,/m/09mn5g4,-,EMC Global Holdings Company
2313,Morgan Spencer Ltd  ,PERSON,-,-,Morgan Spencer Ltd
2314,Carpet Master Care Ltd ,ORGANIZATION,-,-,Carpet Master Care Ltd
2315,THE HONG KONG AND CHINA GAS COMPANY ,ORGANIZATION,/m/0d0t_b,https://en.wikipedia.org/wiki/The_Hong_Kong_and_China_Gas_Company,HONG KONG AND CHINA GAS COMPANY
2316,OMGEO LLC ,ORGANIZATION,/g/11c5b7dmkn,-,OMGEO LLC
2317,BROADVIEW NETWORKS ,ORGANIZATION,/m/0gdn6g,https://en.wikipedia.org/wiki/Broadview_Networks,BROADVIEW NETWORKS
2318,J S  INTERNATIONAL SHIPPING CORPORATION ,ORGANIZATION,-,-,JS INTERNATIONAL SHIPPING CORPORATION
2319,Institute of Internal Auditors Australia ,ORGANIZATION,/m/0cj5k4,https://en.wikipedia.org/wiki/Institute_of_Internal_Auditors,Institute of Internal Auditors
2320,Oy Speakers Forum Finland Ab ,PERSON,-,-,Oy Speakers Forum Finland Ab
2321,NEW YORK SPEECH COACHING ,LOCATION,/m/02_286,https://en.wikipedia.org/wiki/New_York_City,NEW YORK
2322,SIFMA ,ORGANIZATION,/m/027895q,https://en.wikipedia.org/wiki/Securities_Industry_and_Financial_Markets_Association,SIFMA
2323,SENCHA INC ,OTHER,/g/11c5bbfyby,-,SENCHA INC
2324,Dr W A GÃ¼nter Media Rent AG ,PERSON,-,-,WA GÃ1⁄4nter Media Rent AG
2325,Sage Micropay Pty Ltd ,ORGANIZATION,-,-,Sage Micropay Pty Ltd
2326,Pickfords Move Management AB ,OTHER,-,-,Pickfords Move Management AB
2327,Badam Trading Co Pty Ltd ,ORGANIZATION,-,-,Badam Trading Co Pty Ltd
2328,NETWORK COMPUTING ARCHITECTS INC  ,ORGANIZATION,/g/11g704q8cc,-,NETWORK COMPUTING ARCHITECTS INC
2329,CHARTERED SECRETARIES SOUTHERN AFRICA ,ORGANIZATION,-,-,CHARTERED SECRETARIES
2330,Inside Media IVS ,OTHER,-,-,Media IVS
2331,TÃ­marit lÃ¶gfrÃ¦Ã°inga ,OTHER,-,-,TÃmarit lÃ
2332,Hetzner Online GmbH ,OTHER,/m/010xc216,https://en.wikipedia.org/wiki/Hetzner,Hetzner Online GmbH
2333,Brick Court Chambers ,ORGANIZATION,/m/0520b88,https://en.wikipedia.org/wiki/Brick_Court_Chambers,Brick Court Chambers
2334,STAPLES FINLAND OY ,ORGANIZATION,/g/11bc5qx1r0,https://en.wikipedia.org/wiki/Staples_Business_Advantage,STAPLES FINLAND OY
2335,Excosoft ,OTHER,-,-,Excosoft
2336,Falcks Redningskorps ,OTHER,-,-,Falcks Redningskorps
2337,Bonus Presskopia ,PERSON,-,-,Presskopia
2338,Aon Finland Oy ,ORGANIZATION,/m/09m0vj3,-,Aon Finland Oy
2339,INDEPENDENT PETROLEUM ASSOCIATION ,ORGANIZATION,-,-,INDEPENDENT PETROLEUM ASSOCIATION
2340,Foriame Oy ,OTHER,-,-,Foriame Oy
2341,Webgusta UÃœ ,OTHER,-,-,Webgusta UÃœ
2342,Viasat kundeservice ,ORGANIZATION,/m/02h1ds,https://en.wikipedia.org/wiki/Viasat,Viasat
2343,Nauji verslo projektai UAB ,-,-,-,-
2344,Juristenes Utanningssenter ,PERSON,-,-,Juristenes
2345,GUSTAVO FERNANDEZ PHOTOGRAPHY ,PERSON,-,-,GUSTAVO FERNANDEZ
2346,ABCO PEERLESS FIRE SUPPRESSION CORPORATI ,ORGANIZATION,-,-,ABCO PEERLESS FIRE SUPPRESSION CORPORATI
2347,Ljung & SjÃ¶berg AB ,-,-,-,-
2348,PREMIERE SPEAKERS BUREAU INC ,ORGANIZATION,/g/11c5b8fw90,-,PREMIERE SPEAKERS BUREAU INC
2349,ROTH CAPITAL PARTNERS LLC ,ORGANIZATION,/m/02phsq9,https://en.wikipedia.org/wiki/Roth_Capital_Partners,ROTH CAPITAL PARTNERS LLC
2350,CHYRON CORPORATION ,ORGANIZATION,/m/0cmp6v,https://en.wikipedia.org/wiki/Chyron_Corporation,CHYRON CORPORATION
2351,Hovedstadens Beredskab I  S ,-,-,-,-
2352,AIR COMFORT REFIGERATION CORP ,ORGANIZATION,-,-,AIR COMFORT REFIGERATION CORP
2353,AGILITY CABLE INC  ,OTHER,-,-,AGILITY CABLE INC
2354,Platts ,ORGANIZATION,/m/07bndy,https://en.wikipedia.org/wiki/S&P_Global_Platts,Platts
2355,Ernst & Young Baltic AS ,ORGANIZATION,/m/0g9jc,https://en.wikipedia.org/wiki/Ernst_&_Young,Ernst & Young
2356,MCMILLAN SECURITY SYSTEMS ,PERSON,-,-,MCMILLAN
2357,NEW LIGHT ELECTRIC INC ,OTHER,-,-,LIGHT ELECTRIC INC
2358,PLANT PLACE ,LOCATION,-,-,PLANT PLACE
2359,IDSECURITY ONLINE COM ,ORGANIZATION,-,-,IDSECURITY
2360,INSTITUTE OF INTERNAL AUDITORS ,ORGANIZATION,/m/0cj5k4,https://en.wikipedia.org/wiki/Institute_of_Internal_Auditors,INSTITUTE OF INTERNAL AUDITORS
2361,Bomgar Corporation ,ORGANIZATION,-,-,Bomgar Corporation
2362,Vat Compliance Europe ,OTHER,-,-,Vat Compliance
2363,Canon Oy ,OTHER,-,-,Canon Oy
2364,TDC Erhverscenter ,OTHER,-,-,TDC Erhverscenter
2365,Inphase Audiovisual Pty Ltd ,ORGANIZATION,-,-,Inphase Audiovisual Pty Ltd
2366,Team Data ApS ,ORGANIZATION,-,-,Team
2367,ASS ASSOC EUROP MARKET FINANCIER ,ORGANIZATION,-,-,ASS ASSOC EUROP MARKET FINANCIER
2368,UNIVERSITY OF BATH ,ORGANIZATION,/m/0143hl,https://en.wikipedia.org/wiki/University_of_Bath,UNIVERSITY OF BATH
2369,Internet Ã¡ Ãslandi ehf ,OTHER,-,-,Internet
2370,Blomsterprenumeration Sverige AB ,OTHER,-,-,Blomsterprenumeration Sverige AB
2371,CADILLAC FAIRVIEW CORPORATION LIMITED ,ORGANIZATION,/m/025ycn5,https://en.wikipedia.org/wiki/Cadillac_Fairview,CADILLAC FAIRVIEW CORPORATION LIMITED
2372,GRUPO DE DIARIOS AMERICA ,WORK_OF_ART,-,-,GRUPO DE DIARIOS AMERICA
2373,RUSH ORDER TEES ,OTHER,/m/011p1dlk,-,RUSH ORDER TEES
2374,F5 COMMUNICATIONS (IRELAND) LIMITED ,OTHER,-,-,F5 COMMUNICATIONS
2375,PURE PERFORMANCE COMMUNICATIONS ,OTHER,-,-,PERFORMANCE COMMUNICATIONS
2376,NORMAN SMITH EQUIPMENT COMPANY ,PERSON,-,-,NORMAN SMITH
2377,Berlingske Media A  S ,ORGANIZATION,/m/0g73xb,https://en.wikipedia.org/wiki/Berlingske_Media,Berlingske Media
2378,FAM AB Foundation Asset Management ,OTHER,-,-,FAM AB Foundation Asset Management
2379,STARQUEST VENTURES INC ,OTHER,-,-,STARQUEST VENTURES INC
2380,VELTEN Gmbh ,OTHER,-,-,VELTEN Gmbh
2381,KONGRESS HOTEL DAVOS ,CONSUMER_GOOD,/g/11b6yq1280,-,KONGRESS HOTEL DAVOS
2382,UAB Biznio Masinu Kompanija ,-,-,-,-
2383,Swiss Life German CRE Office and Retail ,ORGANIZATION,/m/0f02z6,https://en.wikipedia.org/wiki/Swiss_Life,Swiss Life
2384,8x8 INC ,ORGANIZATION,-,-,INC
2385,COLLEEN MITCHEL MEMORIAL FUND ,OTHER,-,-,COLLEEN MITCHEL MEMORIAL FUND
2386,PEAPOD LLC ,ORGANIZATION,/m/08hybj,https://en.wikipedia.org/wiki/Peapod,PEAPOD LLC
2387,DAVID FABIAN ,PERSON,-,-,DAVID FABIAN
2388,MB Floristai ,OTHER,-,-,MB Floristai
2389,Edita SA ,PERSON,-,-,Edita SA
2390,FedEx Express Origineel ,ORGANIZATION,/m/0k9s1,https://en.wikipedia.org/wiki/FedEx,FedEx Express
2391,INTERNATIONAL MARKETING STRATEGIES INC  ,OTHER,-,-,INTERNATIONAL MARKETING STRATEGIES INC
2392,Cloud Catering ,OTHER,-,-,Cloud Catering
2393,Lilytel B V  ,OTHER,-,-,Lilytel BV
2394,TRIACT CANADA MARKETPLACE L P  ,ORGANIZATION,/m/09m8yg2,-,TRIACT CANADA MARKETPLACE LP
2395,EuropeanIssuers ,OTHER,-,-,EuropeanIssuers
2396,U S  ASSOCIATION OF FORMER MEMBERS OF ,LOCATION,/m/09c7w0,https://en.wikipedia.org/wiki/United_States,US
2397,Birkbeck College University of  London ,ORGANIZATION,/m/0345gh,"https://en.wikipedia.org/wiki/Birkbeck,_University_of_London",Birkbeck College
2398,BOLSA DE VALORES Y PRO  DE ASUNCION S A  ,WORK_OF_ART,-,-,BOLSA DE VALORES Y PRO DE ASUNCION SA
2399,GoingPublic Media AG ,OTHER,-,-,GoingPublic Media AG
2400,Bryntum AB ,OTHER,-,-,Bryntum AB
2401,Centre for European Policy Studies ,ORGANIZATION,/m/03wc09l,https://en.wikipedia.org/wiki/Centre_for_European_Policy_Studies,Centre for European Policy Studies
2402,S&P GLOBAL MARKET INTELLIGENCE LLC ,ORGANIZATION,/m/0285fq6,https://ru.wikipedia.org/wiki/Capital_IQ,S&P GLOBAL MARKET INTELLIGENCE LLC
2403,RMG-INSPEKTION A  S ,ORGANIZATION,-,-,RMG-INSPEKTION
2404,FINANCIAL COM ,OTHER,-,-,FINANCIAL COM
2405,Borenius Asianajotoimisto Oy ,OTHER,/m/0crg77s,https://en.wikipedia.org/wiki/Borenius,Borenius Asianajotoimisto Oy
2406,Colt Tehnology Services ,ORGANIZATION,-,-,Colt Tehnology Services
2407,TROY PAREDES ,PERSON,/m/05b3gnx,https://en.wikipedia.org/wiki/Troy_A._Paredes,TROY PAREDES
2408,CINEDECK ,OTHER,-,-,CINEDECK
2409,NATIONAL NOMINEES ,OTHER,-,-,NOMINEES
2410,PREMIER BUSINESS SERVICES ,PERSON,-,-,PREMIER
2411,LIQUID 8 TECHNOLOGY INC  ,OTHER,-,-,LIQUID 8 TECHNOLOGY INC
2412,INVESTOR RELATIONS SOCIETY LTD ,OTHER,-,-,INVESTOR RELATIONS SOCIETY LTD
2413,Aon Belgium bvba  sprl ,ORGANIZATION,-,-,Aon Belgium
2414,Sprint Convergence Ltd ,ORGANIZATION,-,-,Sprint Convergence Ltd
2415,HelpSystems International Limited ,OTHER,-,-,HelpSystems International Limited
2416,DOCU-DEPOT INC ,OTHER,-,-,DOCU-DEPOT INC
2417,MERCER Deutschland GmbH ,OTHER,-,-,MERCER Deutschland GmbH
2418,MIKE REID PRODUCTION MANAGEMENT ,PERSON,/m/01pkt4j,https://en.wikipedia.org/wiki/Mike_Reid_(singer),MIKE REID
2419,Appsilan Asia Pte Ltd ,ORGANIZATION,/g/11c1x9pyqq,-,Appsilan Asia Pte Ltd
2420,Neopost Sverige AB ,OTHER,-,-,Neopost Sverige AB
2421,Oy Dell AB ,ORGANIZATION,/m/09my56k,-,Oy Dell AB
2422,INBAR GROUP FINANCE LTD ,ORGANIZATION,/g/11dyltldvg,-,INBAR GROUP FINANCE LTD
2423,CF CORPORATE FINANCE LIMITED ,OTHER,-,-,CF CORPORATE FINANCE
2424,JetBrains s r o ,ORGANIZATION,/m/045t30,https://en.wikipedia.org/wiki/JetBrains,JetBrains
2425,STAPLES BUSINESS ADVANTAGE ,LOCATION,-,-,STAPLES
2426,INTELLIGENCE SERVICES GROUP LLC ,ORGANIZATION,-,-,INTELLIGENCE SERVICES GROUP LLC
2427,JOHN WILEY & SONS INC ,ORGANIZATION,/m/02mwrv,https://en.wikipedia.org/wiki/Wiley_(publisher),JOHN WILEY & SONS INC
2428,AIA NEW DIMENSIONS IN MKTG  INC  ,OTHER,-,-,AIA NEW DIMENSIONS
2429,BOSTON SECURITIES TRADERS ASSOCIATION ,LOCATION,/m/01cx_,https://en.wikipedia.org/wiki/Boston,BOSTON
2430,Lietuvos paÅ¡tas AB ,PERSON,-,-,Lietuvos paÅ
2431,Tax Managers BV ,OTHER,-,-,Tax Managers BV
2432,Qatalyst Global Ltd ,ORGANIZATION,-,-,Qatalyst Global Ltd
2433,Bewakingsdienst P  van Gijn ,-,-,-,-
2434,Citigroup Securities Clearing Aus Ltd ,ORGANIZATION,-,-,Citigroup Securities Clearing Aus Ltd
2435,Board Resolution Pty Ltd ,ORGANIZATION,-,-,Board Resolution Pty Ltd
2436,ÃšlfljÃ³tur TÃMARIT LAGANEMA ,PERSON,-,-,ÃšlfljÃ3tur TÃ MARIT LAGANEMA
2437,AMJ CAMPBELL VAN LINES ,OTHER,/m/075j6rk,-,AMJ CAMPBELL VAN LINES
2438,T F  Nugent Inc  ,PERSON,-,-,TF Nugent Inc
2439,LAZ KARP ASSOCIATES LLC ,ORGANIZATION,/g/11c5bb11h9,-,LAZ KARP ASSOCIATES LLC
2440,IRON MOUNTAIN ,LOCATION,/m/02rdq1m,https://en.wikipedia.org/wiki/Iron_Mountain_(company),IRON MOUNTAIN
2441,Iron Mountain Canada Corporation ,ORGANIZATION,-,-,Iron Mountain Canada Corporation
2442,FAIRWAY & GREENE LTD  ,EVENT,-,-,FAIRWAY
2443,aeri ,OTHER,/m/012z6pg4,https://en.wikipedia.org/wiki/Aerie_(American_Eagle_Outfitters),aeri
2444,LINGO24 LTD ,OTHER,-,-,LINGO24 LTD
2445,Neste Latvija SIA ,CONSUMER_GOOD,-,-,Latvija SIA
2446,HDI GLOBAL SE ,ORGANIZATION,/g/1q66wmt3l,https://de.wikipedia.org/wiki/HDI-Gerling_Industrie_Versicherung,HDI GLOBAL SE
2447,AON LTD ,OTHER,/m/09n8ggy,-,AON LTD
2448,Aon UK Limited ,OTHER,/m/09n8ggy,-,Aon UK Limited
2449,AQ BROADCAST LIMITED ,OTHER,-,-,AQ BROADCAST LIMITED
2450,Encompass Digital Media ,OTHER,-,-,Digital Media
2451,Markit SERV Limited ,OTHER,-,-,Markit SERV Limited
2452,SHRED IT US JV LLC ,ORGANIZATION,-,-,JV LLC
2453,Security and Data Systems ,OTHER,-,-,Security
2454,BlueFinch B V  ,OTHER,-,-,BlueFinch BV
2455,ORDBOGEN A  S ,ORGANIZATION,/m/05sxwb9,https://en.wikipedia.org/wiki/Ordbogen.com,ORDBOGEN
2456,RiksgÃ¤ldskontoret ,-,-,-,-
2457,Courseware ,OTHER,-,-,Courseware
2458,Nobotel BV ,OTHER,-,-,Nobotel BV
2459,SENTENTIA PARTNERS LLC  ,ORGANIZATION,/g/11g70d3ssr,-,SENTENTIA PARTNERS LLC
2460,Taxi Stockholm 150000 AB (Publ) ,WORK_OF_ART,-,-,Taxi Stockholm 150000 AB
2461,Interconnect services bv ,OTHER,-,-,Interconnect services bv
2462,GLOBAL RELAY COMMUNICATIONS INC  ,OTHER,-,-,GLOBAL RELAY COMMUNICATIONS INC
2463,Adlibris AB ,OTHER,/g/122r2q2x,https://sv.wikipedia.org/wiki/Adlibris,Adlibris AB
2464,Taxivognmand Jonny Neumann ,PERSON,-,-,Taxivognmand
2465,MENTOR COMMUNICATIONS AKTIEBOLAG ,OTHER,-,-,MENTOR COMMUNICATIONS AKTIEBOLAG
2466,COLORADO ENERGY & WATER INSTITUTE ,LOCATION,/m/01n4w,https://en.wikipedia.org/wiki/Colorado,COLORADO
2467,Neopost Finance Limited ,OTHER,-,-,Neopost Finance Limited
2468,Caverion Lietuva UAB ,-,-,-,-
2469,MENTOR SVERIGE ,OTHER,/g/1hc46hk56,-,MENTOR SVERIGE
2470,S-NETWORK GLOBAL INDEXES NC ,OTHER,-,-,S-NETWORK GLOBAL INDEXES NC
2471,Trade Alert LLC ,OTHER,/g/11c1x4k6hf,-,Trade Alert LLC
2472,MONTICELLI PAINTING & DECORATING INC  ,OTHER,-,-,MONTICELLI PAINTING & DECORATING INC
2473,Azets Insight Oy ,OTHER,-,-,Azets Insight Oy
2474,RAYMOND JAMES AND ASSOCIATES INC ,ORGANIZATION,-,-,RAYMOND JAMES
2475,Stationery Wholesalers ,ORGANIZATION,-,-,Stationery Wholesalers
2476,YOUR SPECIAL DELIVERY SERVICE A  S ,OTHER,-,-,SPECIAL DELIVERY SERVICE
2477,BAHAMAS CENTRAL SECURITIES DEPOSITORY ,ORGANIZATION,-,-,BAHAMAS CENTRAL SECURITIES DEPOSITORY
2478,DAVIS POLK & WARDWELL LLP ,PERSON,/m/07mj2f,https://en.wikipedia.org/wiki/Davis_Polk_&_Wardwell,DAVIS POLK & WARDWELL LLP
2479,WOMEN IN ETFS INC  ,ORGANIZATION,-,-,WOMEN IN ETFS INC
2480,NEW YORK CARES INC  ,ORGANIZATION,/m/027sksr,https://en.wikipedia.org/wiki/New_York_Cares,NEW YORK CARES INC
2481,Selvam LLC ,ORGANIZATION,/g/11c74prykm,-,Selvam LLC
2482,DE LAGE LANDEN VENDOR LEASE B V  ,-,-,-,-
2483,OTIS A  S ,ORGANIZATION,-,-,OTIS
2484,Afore Consulting ,OTHER,-,-,Afore Consulting
2485,GetYoo ,OTHER,-,-,GetYoo
2486,AGENCY FOR THE PERFORMING ARTS INC ,ORGANIZATION,/m/02p_ntz,https://en.wikipedia.org/wiki/Agency_for_the_Performing_Arts,AGENCY FOR THE PERFORMING ARTS INC
2487,Lindbak AS ,OTHER,-,-,Lindbak AS
2488,IHLAS NEWS AGENCY A S  ,ORGANIZATION,/m/02qg4ty,https://en.wikipedia.org/wiki/İhlas_News_Agency,IHLAS NEWS AGENCY
2489,CHARTER FINANCIAL PUBLISHING ,ORGANIZATION,/g/11fhqyl0dl,-,CHARTER FINANCIAL PUBLISHING
2490,FIREBALL PRODUCTIONS II INC ,OTHER,-,-,FIREBALL PRODUCTIONS II INC
2491,HYDRO QUEBEC ,ORGANIZATION,/m/02g220,https://en.wikipedia.org/wiki/Hydro-Québec,HYDRO QUEBEC
2492,360VISIBILITY INC  ,OTHER,-,-,360VISIBILITY INC
2493,Gravitacija UAB ,-,-,-,-
2494,CAMPBELL MESSINGER SERVICE ,PERSON,-,-,CAMPBELL MESSINGER
2495,Berry Bros  & Rudd  ,ORGANIZATION,-,-,Berry Bros
2496,EAGLE ALPHA LTD  ,OTHER,-,-,EAGLE ALPHA LTD
2497,TWENTY TWENTY STUDIOS ,ORGANIZATION,-,-,TWENTY TWENTY
2498,The Green Pagoda Press Ltd ,ORGANIZATION,-,-,Green Pagoda Press Ltd
2499,INTER PARTNER ASSISTANCE SA  NV ,ORGANIZATION,-,-,INTER
2500,CASA DE CARMEN ,PERSON,-,-,CASA DE CARMEN
2501,STEVE MULLIN ,PERSON,/g/11f0yz5t_z,-,STEVE MULLIN
2502,ADRIAN BASORA ,PERSON,/m/05b666w,https://en.wikipedia.org/wiki/Adrian_A._Basora,ADRIAN BASORA
2503,PETER M  ASKEY ,PERSON,-,-,PETER M ASKEY
2504,MARK ALDERMAN ,PERSON,-,-,MARK ALDERMAN
2505,THEODORE FADOOL ,PERSON,-,-,THEODORE FADOOL
2506,MORGAN STANLEY & CO  ,ORGANIZATION,/m/0jvs0,https://en.wikipedia.org/wiki/Morgan_Stanley,MORGAN STANLEY
2507,PROSPERA FINANCIAL SERVICES ,LOCATION,-,-,PROSPERA
2508,ENFORCD LIMITED ,ORGANIZATION,-,-,ENFORCD
2509,HARRY D'ANDREA ,PERSON,/m/03wpp41,-,HARRY D'ANDREA
2510,BRET DIMARCO ,PERSON,/g/11dz_0d09r,-,BRET DIMARCO
2511,DEBORAH FUHR ,PERSON,/g/11f2bd30yx,-,DEBORAH FUHR
2512,DOUGLAS ROBINSON ,PERSON,/m/05vpq1g,https://en.wikipedia.org/wiki/Douglas_Robinson_(academic),DOUGLAS ROBINSON
2513,JOCELYN AREL ,PERSON,/g/11fyx_ls2k,-,JOCELYN AREL
2514,ERIC C SO ,PERSON,-,-,ERIC C
2515,THINKMAP INC ,OTHER,-,-,THINKMAP INC
2516,County Supplies London LTD ,ORGANIZATION,-,-,County Supplies London LTD
2517,VOLANT LIQUIDITY LLC ,OTHER,-,-,VOLANT LIQUIDITY LLC
2518,NATIONAL BANK INDEPENDENT NETWORK ,ORGANIZATION,-,-,NATIONAL BANK
2519,Compliance Week ,OTHER,-,-,Compliance Week
2520,ASPECTUS PR INC ,OTHER,-,-,ASPECTUS PR INC
2521,STAPLES ADVANTAGE ,ORGANIZATION,/g/11bc5qx1r0,https://en.wikipedia.org/wiki/Staples_Business_Advantage,STAPLES ADVANTAGE
2522,Investment Industry Regulatory Org  of C ,OTHER,-,-,C
2523,THE EXPERT SERIES LLC ,ORGANIZATION,-,-,EXPERT SERIES LLC
2524,IVY PLANNING GROUP LLC ,ORGANIZATION,/g/11c5bs3qvz,-,IVY PLANNING GROUP LLC
2525,AMERICAN-LITHUANIAN BUSINESS COUNCIL ,LOCATION,-,-,AMERICAN
2526,VIABLEMKTS LLC ,ORGANIZATION,/g/11c5b9r7kz,-,VIABLEMKTS LLC
2527,RALPH JOSEPH ACAMPORA ,PERSON,-,-,RALPH JOSEPH ACAMPORA
2528,Fretex Ost Norge AS ,ORGANIZATION,-,-,Fretex Ost Norge
2529,Canadian Security Traders Association In ,LOCATION,/m/0d060g,https://en.wikipedia.org/wiki/Canada,Canadian
2530,SPARX COMMUNICATIONS LTD ,ORGANIZATION,-,-,SPARX COMMUNICATIONS LTD
2531,Talentai Technologijoms VSI ,ORGANIZATION,-,-,Talentai Technologijoms VSI
2532,SCHWAB ,PERSON,/m/04c_rb,https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,SCHWAB
2533,OIL PRICE INFORMATION SERVICE LLC ,OTHER,-,-,OIL PRICE INFORMATION SERVICE LLC
2534,Wells Fargo ,ORGANIZATION,/m/01kdws,https://en.wikipedia.org/wiki/Wells_Fargo,Wells Fargo
2535,ARAMARK Restaurations GmbH ,ORGANIZATION,/m/02twx1,https://en.wikipedia.org/wiki/Aramark,ARAMARK
2536,WATCH MEDIER A  S ,OTHER,-,-,WATCH MEDIER
2537,KPN B V  ,OTHER,-,-,KPN BV
2538,ISM Vadybos ir ekonomikos universitetas ,-,-,-,-
2539,austage events ,EVENT,-,-,events
2540,UNITED HEALTHCARE ,ORGANIZATION,/m/09mm7hc,-,UNITED HEALTHCARE
2541,RECEIVABLE MANAGEMENT SERVICES ,OTHER,-,-,MANAGEMENT SERVICES
2542,TRIVIEW TECHNICAL COMMUNICATION B V  I O ,OTHER,-,-,TRIVIEW TECHNICAL COMMUNICATION BVIO
2543,ADAPTLY INC  ,OTHER,/g/11cs65mjjf,-,ADAPTLY INC
2544,WESTEND FILM & TV PRODUKTION GMBH ,ORGANIZATION,/g/11c1x69lxd,-,WESTEND FILM & TV PRODUKTION GMBH
2545,Stundin ehf ,OTHER,-,-,Stundin ehf
2546,Proservis UAB ,ORGANIZATION,-,-,Proservis UAB
2547,Thomson Reuters (Markets) Sverige AB ,ORGANIZATION,-,-,Thomson Reuters
2548,Equifax Australia Information Services ,ORGANIZATION,-,-,Equifax Australia Information Services
2549,Finovus UAB ,ORGANIZATION,-,-,Finovus UAB
2550,Connx Pty Ltd ,ORGANIZATION,/g/11dxpwhzq0,-,Connx Pty Ltd
